"","_id","RFID","birthDate","sex","breed","category","birthWeight"
"52","5d1414040d464124d500534b","942 000007026213",1970-01-01,"female","Brahman","breeding","0"
"53","5a598b9e7f1f81045c6bf11c","942 000007026410",1970-01-01,"female","Brahman","breeding","0"
"54","5a598b9e7f1f81045c6bf164","942 000007036654",1970-01-01,"female","Belmont Red","breeding","0"
"55","5a598b9e7f1f81045c6bf10a","942 000007037304",1970-01-01,"female","Brahman","breeding","0"
"56","5a598b9e7f1f81045c6bf175","942 000007038084",1970-01-01,"female","Composite","breeding","0"
"57","5a598b9e7f1f81045c6bf101","942 000007038101",1970-01-01,"female","Belmont Red","breeding","0"
"58","5a598b9e7f1f81045c6bf166","942 000007133440",1970-01-01,"female","Composite","breeding","0"
"59","5a598b9e7f1f81045c6bf12d","942 000007133586",1970-01-01,"female","Brahman","breeding","0"
"60","5a598b9e7f1f81045c6bf16f","942 000007133649",1970-01-01,"female","Composite","breeding","0"
"61","5a598b9e7f1f81045c6bf03d","942 000007133876",1970-01-01,"female","Charolais","breeding","0"
"62","5d4a288b1e01000057004872","942 000007133886",1970-01-01,"male","Composite","breeding","0"
"63","5a598b9e7f1f81045c6bf169","942 000007133910",1970-01-01,"female","Composite","breeding","0"
"64","5a598b9e7f1f81045c6bf03a","942 000007133920",1970-01-01,"female","Belmont Red","breeding","0"
"65","5a598b9e7f1f81045c6bf128","942 000007140366",1970-01-01,"female","Brahman","breeding","0"
"66","5a598b9e7f1f81045c6bf12b","942 000007140522",1970-01-01,"female","Brahman","breeding","0"
"67","5a598b9e7f1f81045c6bf118","942 000007142147",1970-01-01,"female","Brahman","breeding","0"
"68","5a598b9e7f1f81045c6bf10c","942 000007142194",1970-01-01,"female","Brahman","breeding","0"
"69","5a598b9e7f1f81045c6beffd","942 000007192945",1970-01-01,"female","Belmont Red","breeding","0"
"70","5a598b9e7f1f81045c6bf1af","942 000011144004",1970-01-01,"female","Bonsmara","breeding","0"
"71","5d8305db337b000066001100","942 000012481883",1970-01-01,"female","Brahman","growing","0"
"72","5d8305dc337b000066001103","942 000012481896",1970-01-01,"female","Brahman","growing","0"
"73","5d8305db337b0000660010fd","942 000012505616",1970-01-01,"female","Brahman","growing","0"
"74","5d8305db337b0000660010fc","942 000012505617",1970-01-01,"female","Brahman","growing","0"
"75","5d8305dc337b000066001102","942 000012535819",1970-01-01,"female","Brahman","growing","0"
"76","5e8d7ac5a4150000d9007bf9","942 000016000212",1970-01-01,"female","Composite","breeding","0"
"77","5bdbfebb20ba5235f8001729","942 000016000383",1970-01-01,"female","Composite","breeding","0"
"78","5cac247320ba524c4400716d","942 000016021187",1970-01-01,"female","Composite","breeding","0"
"79","5bc0173e20ba521b60004ed8","942 000016021410",1970-01-01,"female","Composite","breeding","0"
"80","5bdbfebb20ba5235f8001706","942 000016046435",1970-01-01,"female","Composite","breeding","0"
"81","5ac4401df169931cb0007079","942 000016046528",1970-01-01,"female","Composite","breeding","0"
"82","5e8d7ac6a4150000d9007bfc","942 000016046608",1970-01-01,"female","Composite","breeding","0"
"83","5a598b9e7f1f81045c6bf214","942 000016046712",1970-01-01,"female","Composite","breeding","0"
"84","5a598b9e7f1f81045c6bf201","942 000016046732",1970-01-01,"female","Composite","breeding","0"
"85","5a598b9e7f1f81045c6bf182","942 000016046840",1970-01-01,"female","Composite","breeding","0"
"86","5e8d7ac7a4150000d9007bfd","942 000016046911",1970-01-01,"female","Composite","breeding","0"
"87","5cae828420ba522fb4004360","942 000016046919",1970-01-01,"female","Composite","breeding","0"
"88","5bc0173e20ba521b60004ee6","942 000016098137",1970-01-01,"female","Composite","breeding","0"
"89","5a598b9e7f1f81045c6bf212","942 000016114148",1970-01-01,"female","Composite","breeding","0"
"90","5bc0173e20ba521b60004ee3","942 000019025785",1970-01-01,"female","Composite","breeding","0"
"91","5bc0173e20ba521b60004ed6","942 000019026012",1970-01-01,"female","Composite","breeding","0"
"92","5bc0173e20ba521b60004ed4","942 000019026024",1970-01-01,"female","Composite","breeding","0"
"93","5bc0173e20ba521b60004edf","942 000019026108",1970-01-01,"female","Composite","breeding","0"
"94","5bc0173e20ba521b60004ee2","942 000019026117",1970-01-01,"female","Composite","breeding","0"
"95","5bdbfebb20ba5235f80016e4","942 000019026127",1970-01-01,"female","Composite","breeding","0"
"96","5bc0173e20ba521b60004ee5","942 000019026188",1970-01-01,"female","Composite","breeding","0"
"97","5bdbe06c20ba5235f80016d5","942 000019026283",1970-01-01,"female","Composite","breeding","0"
"98","5bc0173e20ba521b60004ee7","942 000019026317",1970-01-01,"female","Composite","breeding","0"
"99","5cef1f470d46417b6900374a","942 000019026344",1970-01-01,"female","Composite","breeding","0"
"100","5bc0173e20ba521b60004ed7","942 000019026365",1970-01-01,"female","Composite","breeding","0"
"101","5bdbfebb20ba5235f80016fd","942 000019026421",1970-01-01,"female","Composite","breeding","0"
"102","5bc0173e20ba521b60004ee4","942 000019026457",1970-01-01,"female","Composite","breeding","0"
"103","5bc0173e20ba521b60004ed3","942 000019026471",1970-01-01,"female","Composite","breeding","0"
"104","5bdbfebb20ba5235f8001709","942 000019026474",1970-01-01,"female","Composite","breeding","0"
"105","5bdbfebb20ba5235f800170a","942 000019026478",1970-01-01,"female","Composite","breeding","0"
"106","5bdbfebb20ba5235f800172c","942 000019026516",1970-01-01,"female","Composite","breeding","0"
"107","5bdbfebb20ba5235f8001733","942 000019026526",1970-01-01,"female","Composite","breeding","0"
"108","5bdbfebb20ba5235f80016ed","942 000019026532",1970-01-01,"female","Composite","breeding","0"
"109","5bdbfebb20ba5235f800171b","942 000019026546",1970-01-01,"female","Composite","breeding","0"
"110","5bc0173e20ba521b60004edc","942 000019026551",1970-01-01,"female","Composite","breeding","0"
"111","5bc0173e20ba521b60004edd","942 000019026565",1970-01-01,"female","Composite","breeding","0"
"112","5bdbfebb20ba5235f80016e0","942 000019026620",1970-01-01,"female","Composite","breeding","0"
"113","5a9ddfc3f1699321380050b1","942 000019026716",1970-01-01,"female","Composite","breeding","0"
"114","5bc0173e20ba521b60004ee0","942 000019026766",1970-01-01,"female","Composite","breeding","0"
"115","5bc0173e20ba521b60004ee8","942 000019026787",1970-01-01,"female","Composite","breeding","0"
"116","5ac42cfef169931cb0006fe7","942 000019027094",1970-01-01,"female","Composite","breeding","0"
"117","5bc0173e20ba521b60004eda","942 000019027152",1970-01-01,"female","Composite","breeding","0"
"118","5bc0173e20ba521b60004ed9","942 000019027338",1970-01-01,"female","Composite","breeding","0"
"119","5bdbfebb20ba5235f800170f","942 000019027424",1970-01-01,"female","Composite","breeding","0"
"120","5bdbfebb20ba5235f8001700","942 000019750061",1970-01-01,"female","Composite","breeding","0"
"121","5ac41db6f169931cb0006f40","942 000020875622",1970-01-01,"female","Composite","breeding","0"
"122","5a9ddfc3f1699321380050cc","942 000020875785",1970-01-01,"female","Composite","breeding","0"
"123","5cef1f470d46417b69003748","942 000020875811",1970-01-01,"female","Composite","breeding","0"
"124","5cae828520ba522fb4004369","942 000020877475",1970-01-01,"female","Composite","breeding","0"
"125","5a9ddfc3f1699321380050c6","942 000020937530",1970-01-01,"female","Composite","breeding","0"
"126","5cef1f4a0d46417b69003758","942 000020942566",1970-01-01,"female","Composite","breeding","0"
"127","5cef1f490d46417b69003754","942 000020942638",1970-01-01,"female","Composite","breeding","0"
"128","5a9ddfc3f1699321380050d1","942 000020942696",1970-01-01,"female","Composite","breeding","0"
"129","5a9ddfc3f1699321380050d0","942 000020942743",1970-01-01,"female","Composite","breeding","0"
"130","5a9ddfc3f1699321380050b8","942 000020942788",1970-01-01,"female","Composite","breeding","0"
"131","5a9ddfc3f1699321380050bf","942 000020942810",1970-01-01,"female","Composite","breeding","0"
"132","5a9ddfc3f1699321380050d7","942 000020942829",1970-01-01,"female","Composite","breeding","0"
"133","5a9ddfc3f1699321380050ce","942 000020942845",1970-01-01,"female","Composite","breeding","0"
"134","5a9ddfc3f1699321380050c8","942 000020942864",1970-01-01,"female","Composite","breeding","0"
"135","5cef1f4d0d46417b6900376d","942 000020942883",1970-01-01,"female","Composite","breeding","0"
"136","5a9ddfc3f1699321380050b4","942 000020942890",2015-11-07,"female","Composite","breeding","43"
"137","5a9ddfc3f1699321380050cd","942 000020942968",1970-01-01,"female","Composite","breeding","0"
"138","5a9ddfc3f1699321380050ca","942 000020943033",1970-01-01,"female","Composite","breeding","0"
"139","5cef1f480d46417b6900374d","942 000020943040",1970-01-01,"female","Composite","breeding","0"
"140","5a9ddfc3f1699321380050bb","942 000020943044",1970-01-01,"female","Composite","breeding","0"
"141","5a9ddfc3f1699321380050b5","942 000020943064",1970-01-01,"female","Composite","breeding","0"
"142","5ac41db6f169931cb0006f3d","942 000020943091",1970-01-01,"female","Composite","breeding","0"
"143","5a9ddfc3f1699321380050b6","942 000020943095",1970-01-01,"female","Composite","breeding","0"
"144","5a9ddfc3f1699321380050b2","942 000020943117",1970-01-01,"female","Composite","breeding","0"
"145","5d1171370d4641eab0001a24","942 000020943159",1970-01-01,"female","xxxxxx","breeding","0"
"146","5cef1f480d46417b69003750","942 000020943170",1970-01-01,"female","Composite","breeding","0"
"147","5a9ddfc3f1699321380050be","942 000020943205",1970-01-01,"female","Composite","breeding","0"
"148","5cef1f490d46417b69003755","942 000020943218",2015-12-22,"female","Composite","breeding","42"
"149","5a9ddfc3f1699321380050c5","942 000020943228",1970-01-01,"female","Composite","breeding","0"
"150","5a9ddfc3f1699321380050c7","942 000020943255",1970-01-01,"female","Composite","breeding","0"
"151","5a9ddfc3f1699321380050cb","942 000020943276",1970-01-01,"female","Composite","breeding","0"
"152","5a9ddfc3f1699321380050d8","942 000020943294",1970-01-01,"female","Composite","breeding","0"
"153","5cef1f4a0d46417b6900375c","942 000020943307",1970-01-01,"female","Composite","breeding","0"
"154","5a9ddfc3f1699321380050d2","942 000020943364",1970-01-01,"female","Composite","breeding","0"
"155","5a9ddfc3f1699321380050bd","942 000020943368",1970-01-01,"female","Composite","breeding","0"
"156","5a9ddfc3f1699321380050d4","942 000020943387",1970-01-01,"female","Composite","breeding","0"
"157","5a9ddfc3f1699321380050d3","942 000020943423",1970-01-01,"female","Composite","breeding","0"
"158","5a9ddfc3f1699321380050cf","942 000020943571",1970-01-01,"female","Composite","breeding","0"
"159","5d1171370d4641eab0001a25","942 000020943572",1970-01-01,"female","xxxxxx","breeding","0"
"160","5d1171370d4641eab0001a26","942 000020943573",1970-01-01,"female","xxxxxx","breeding","0"
"161","5a9ddfc3f1699321380050b7","942 000020943640",2015-12-29,"female","Composite","breeding","53"
"162","5a9ddfc3f1699321380050c1","942 000020943742",1970-01-01,"female","Composite","breeding","0"
"163","5cef1f480d46417b6900374f","942 000020943779",2015-12-20,"female","Composite","breeding","39"
"164","5cef1f4c0d46417b69003768","942 000020943842",1970-01-01,"female","Composite","breeding","0"
"165","60e2f249104100006900307f","942 000020943868",1970-01-01,"xxxxxx","xxxxxx","growing","0"
"166","5cef1f4a0d46417b69003757","942 000020943925",1970-01-01,"female","Composite","breeding","0"
"167","5a9ddfc3f1699321380050c9","942 000020943973",1970-01-01,"female","Composite","breeding","0"
"168","5cef1f470d46417b69003745","942 000020943992",1970-01-01,"female","Composite","breeding","0"
"169","5cef1f4d0d46417b6900376a","942 000020944043",1970-01-01,"female","Composite","breeding","0"
"170","5a9ddfc3f1699321380050c2","942 000020944049",1970-01-01,"female","Composite","breeding","0"
"171","5d1171380d4641eab0001a27","942 000020944060",1970-01-01,"female","xxxxxx","breeding","0"
"172","5a9ddfc3f1699321380050c0","942 000020944066",1970-01-01,"female","Composite","breeding","0"
"173","5cef1f4d0d46417b6900376e","942 000020944081",1970-01-01,"female","Composite","breeding","0"
"174","5a9ddfc3f1699321380050b3","942 000020944107",1970-01-01,"female","Composite","breeding","0"
"175","5a9ddfc3f1699321380050d5","942 000020944165",1970-01-01,"female","Composite","breeding","0"
"176","5d1171380d4641eab0001a28","942 000020944296",1970-01-01,"female","xxxxxx","breeding","0"
"177","5a9ddfc3f1699321380050bc","942 000020944412",1970-01-01,"female","Composite","breeding","0"
"178","5cef1f4d0d46417b6900376c","942 000020944434",1970-01-01,"female","Composite","breeding","0"
"179","5d6ddd77ce43000096002d31","942 000024234866",1970-01-01,"female","Composite","breeding","0"
"180","5d6de2c6ce43000096002d76","942 000024234989",1970-01-01,"female","Composite","breeding","0"
"181","5d6ddd77ce43000096002d32","942 000024235001",1970-01-01,"female","Composite","breeding","0"
"182","5d6ddd7ace43000096002d42","942 000024235051",1970-01-01,"female","Composite","breeding","0"
"183","5d6ddd7ace43000096002d44","942 000024235903",1970-01-01,"female","Composite","breeding","0"
"184","5d6ddd79ce43000096002d3d","942 000024235928",1970-01-01,"female","Composite","breeding","0"
"185","5d6d95e7d1540000da006fa1","942 000025373728",1970-01-01,"female","Composite","breeding","0"
"186","5d6d95ead1540000da006faf","942 000025374693",1970-01-01,"female","Composite","breeding","0"
"187","5d6ddd79ce43000096002d3c","942 000025375061",1970-01-01,"female","Composite","breeding","0"
"188","5d6ddd9ace43000096002d49","942 000025375119",1970-01-01,"female","Composite","breeding","0"
"189","5a598b9e7f1f81045c6bf227","942 000025383643",1970-01-01,"female","Composite","breeding","0"
"190","5a598b9e7f1f81045c6bf025","942 000025389588",1970-01-01,"female","Composite","breeding","0"
"191","5d6d95ead1540000da006fb2","942 000025389602",1970-01-01,"female","Composite","breeding","0"
"192","5d6d95ecd1540000da006fbc","942 000025389604",1970-01-01,"female","Composite","breeding","0"
"193","5bdbfebb20ba5235f80016f5","942 000025389643",1970-01-01,"female","Composite","breeding","0"
"194","5bdbfebb20ba5235f80016eb","942 000025389738",1970-01-01,"female","Composite","breeding","0"
"195","5d6ddd79ce43000096002d41","942 000025389814",1970-01-01,"female","Composite","breeding","0"
"196","5d6ddd79ce43000096002d3e","942 000025389946",1970-01-01,"female","Composite","breeding","0"
"197","5d6ddd9bce43000096002d4e","942 000025389948",1970-01-01,"female","Composite","breeding","0"
"198","5d6d95e3d1540000da006f8c","942 000025389954",1970-01-01,"female","Composite","breeding","0"
"199","5a598b9e7f1f81045c6bf208","942 000025389984",1970-01-01,"female","Charolais","breeding","0"
"200","5bdbfebb20ba5235f8001732","942 000025390048",1970-01-01,"female","Composite","breeding","0"
"201","5bdbfebb20ba5235f800170b","942 000025390077",1970-01-01,"female","Composite","breeding","0"
"202","5d6ddd9bce43000096002d50","942 000025390091",1970-01-01,"female","Composite","breeding","0"
"203","5ac41db6f169931cb0006f3e","942 000025390149",1970-01-01,"female","Composite","breeding","0"
"204","5bdbfebb20ba5235f8001724","942 000025390150",1970-01-01,"female","Composite","breeding","0"
"205","5d6ddd77ce43000096002d34","942 000025390181",1970-01-01,"female","Composite","breeding","0"
"206","5d6ddd7ace43000096002d45","942 000025390228",1970-01-01,"female","Composite","breeding","0"
"207","5a598b9e7f1f81045c6bf01f","942 000025390229",1970-01-01,"female","Composite","breeding","0"
"208","5a598b9e7f1f81045c6bf0f2","942 000025413414",1970-01-01,"female","Composite","breeding","0"
"209","5e8d7ac9a4150000d9007c09","942 000025413436",1970-01-01,"female","Composite","breeding","0"
"210","5d6d95ebd1540000da006fb7","942 000025413506",1970-01-01,"female","Composite","breeding","0"
"211","5d6ddd78ce43000096002d36","942 000025413509",1970-01-01,"female","Composite","breeding","0"
"212","5ac4401df169931cb0007076","942 000025413573",1970-01-01,"female","Charolais","breeding","0"
"213","5d6ddd9ace43000096002d4a","942 000025413618",1970-01-01,"female","Composite","breeding","0"
"214","5bdbfebb20ba5235f8001734","942 000025413902",1970-01-01,"female","Composite","breeding","0"
"215","5d6de2c5ce43000096002d74","942 000025414030",1970-01-01,"female","Composite","breeding","0"
"216","5d6ddd9cce43000096002d53","942 000025414076",1970-01-01,"female","Composite","breeding","0"
"217","5d6d95e6d1540000da006f9d","942 000025414176",1970-01-01,"female","Composite","breeding","0"
"218","5d6de2c5ce43000096002d75","942 000025414260",1970-01-01,"female","Composite","breeding","0"
"219","5e8d7ac9a4150000d9007c0d","942 000025414404",1970-01-01,"female","Composite","breeding","0"
"220","5bdbfebb20ba5235f800171a","942 000025414422",1970-01-01,"female","Composite","breeding","0"
"221","5d6ddd78ce43000096002d3a","942 000025414677",1970-01-01,"female","Composite","breeding","0"
"222","5d6ddd9bce43000096002d4d","942 000025414845",1970-01-01,"female","Composite","breeding","0"
"223","5ab0b445f1699322d00020c2","951 000305782402",2017-10-13,"female","Brahman","breeding","33"
"224","5d6d95e8d1540000da006fa7","951 000305782411",1970-01-01,"female","Composite","breeding","0"
"225","5ab1af35f1699321580049c0","951 000305782413",2017-12-04,"male","Composite","growing","50"
"226","5ab0b445f1699322d00020ad","951 000305782474",2017-09-10,"male","Brahman","growing","32"
"227","5ab0b445f1699322d00020af","951 000305782502",2017-10-20,"female","Brahman","breeding","27"
"228","5a598b9e7f1f81045c6bf130","951 000305782503",1970-01-01,"female","Brahman","breeding","0"
"229","5d635fe462540000a10062b4","951 000305782507",2017-12-22,"female","Composite","growing","40"
"230","5d6ddd9cce43000096002d55","951 000305782512",1970-01-01,"female","Composite","breeding","0"
"231","5a598b9e7f1f81045c6bf0c5","951 000305782531",1970-01-01,"female","Belmont Red","breeding","0"
"232","5d1544900d46412e33004a79","951 000305782538",2017-10-20,"female","BrahxComp","growing","0"
"233","5ab0b445f1699322d00020c9","951 000305782571",2017-10-16,"male","BrahxComp","growing","35"
"234","5d15448f0d46412e33004a75","951 000305782578",2017-11-08,"female","BrahxComp","growing","0"
"235","5ab1af35f1699321580049bd","951 000305782585",2017-11-29,"male","Composite","growing","47"
"236","5ab1af35f1699321580049ca","951 000305782593",2017-12-04,"male","Composite","growing","50"
"237","5ab0b445f1699322d00020ce","951 000305782662",2018-01-08,"female","Brahman","breeding","34"
"238","5a598b9e7f1f81045c6bf26b","951 000305782677",1970-01-01,"female","Composite","breeding","0"
"239","5ab0b445f1699322d00020b3","951 000305782694",2017-10-24,"male","Brahman","growing","42"
"240","5ab0b445f1699322d00020b2","951 000305782715",2017-10-13,"female","Brahman","growing","36"
"241","5ab0b445f1699322d00020bd","951 000305782770",2017-10-23,"male","Brahman","growing","31"
"242","5ab1af35f1699321580049c3","951 000305782777",2017-11-27,"male","Composite","growing","53"
"243","5ab1af35f1699321580049bb","951 000305782910",2017-11-14,"male","Composite","growing","55"
"244","5d6367af62540000a10062bd","951 000305782913",2017-12-18,"female","Composite","growing","36"
"245","5ab0b445f1699322d00020ae","951 000305782915",2017-09-10,"male","Brahman","growing","37"
"246","5ab0b445f1699322d00020c4","951 000305782918",2017-10-10,"male","BrahxComp","growing","29"
"247","5d63601d62540000a10062b5","951 000305782940",2017-12-01,"male","Belmont Red","breeding","49"
"248","5d63612a62540000a10062b8","951 000305782948",2017-12-21,"female","Composite","growing","43"
"249","5ab0b445f1699322d00020c1","951 000305782951",2017-11-13,"female","Brahman","growing","34"
"250","5d6360ea62540000a10062b7","951 000305782954",2017-12-01,"female","Composite","growing","47"
"251","5ab0b445f1699322d00020bf","951 000305782956",2017-12-07,"male","Brahman","growing","38"
"252","5ab0b445f1699322d00020bb","951 000305782959",2017-10-13,"male","BrahxComp","growing","33"
"253","5ab0b445f1699322d00020c0","951 000305782972",2017-11-09,"male","Brahman","growing","39"
"254","5ab1af35f1699321580049c5","951 000305782979",2017-12-01,"male","Composite","growing","45"
"255","5ab0b445f1699322d00020b1","951 000305782981",2017-12-18,"female","Brahman","breeding","39"
"256","5a598b9e7f1f81045c6beff2","951 000305783044",1970-01-01,"female","Brahman","breeding","0"
"257","5ab0b445f1699322d00020c7","951 000305783050",2017-10-31,"male","BrahxComp","growing","37"
"258","5ac4497ef169931cb0007177","951 000305783088",1970-01-01,"female","Composite","breeding","0"
"259","5d1414050d464124d500534e","951 000305783122",1970-01-01,"female","Brahman","breeding","0"
"260","5d6d95ecd1540000da006fbd","951 000305783128",1970-01-01,"female","Composite","breeding","0"
"261","5d6d95e5d1540000da006f95","951 000305783139",1970-01-01,"female","Composite","breeding","0"
"262","5a598b9e7f1f81045c6bf184","951 000305783158",1970-01-01,"female","Composite","breeding","0"
"263","5d6d95e6d1540000da006f9b","951 000305783182",1970-01-01,"female","Composite","breeding","0"
"264","5d6de0c5ce43000096002d6b","951 000305783192",1970-01-01,"female","Composite","breeding","0"
"265","5ab0b445f1699322d00020aa","951 000305826002",2017-10-31,"female","Brahman","breeding","29"
"266","5ab1af35f1699321580049be","951 000305826021",2017-11-10,"male","Composite","growing","47"
"267","5ab0b445f1699322d00020b8","951 000305826029",2018-01-22,"male","Brahman","growing","42"
"268","5ab1af35f1699321580049b6","951 000305826033",2017-12-04,"male","Composite","growing","52"
"269","5d63620162540000a10062bb","951 000305826039",2017-10-23,"female","Composite","growing","40"
"270","5d6d95e4d1540000da006f8d","951 000305826065",1970-01-01,"female","Composite","breeding","0"
"271","5d6ddd9ace43000096002d48","951 000305826091",1970-01-01,"female","Composite","breeding","0"
"272","5ab0b445f1699322d00020c3","951 000305826099",2017-11-22,"female","Brahman","breeding","36"
"273","5ab1af35f1699321580049c4","951 000305826115",2017-10-23,"male","Composite","growing","43"
"274","5ab1af35f1699321580049c1","951 000305826118",2017-11-07,"male","Composite","growing","35"
"275","5ac427c4f169931cb0006fc8","951 000305826132",2017-11-27,"female","Brahman","breeding","38"
"276","5ab1af35f1699321580049b7","951 000305826136",2017-12-12,"male","Composite","growing","53"
"277","5d6361c562540000a10062ba","951 000305826139",2017-10-23,"female","Composite","growing","0"
"278","5ab0b445f1699322d00020b7","951 000305826143",2017-11-13,"female","Brahman","growing","35"
"279","5ab0b445f1699322d00020cf","951 000305826144",2017-09-10,"female","Brahman","breeding","32"
"280","5ab1af35f1699321580049b9","951 000305826150",2017-10-13,"male","Composite","growing","47"
"281","5ab0b445f1699322d00020cb","951 000305826151",2017-11-20,"female","Brahman","growing","31"
"282","5d6367e762540000a10062be","951 000305826152",2017-11-07,"female","Composite","growing","44"
"283","5ab0b445f1699322d00020b6","951 000305826167",2017-11-20,"male","BrahxComp","growing","37"
"284","5ab0b445f1699322d00020cc","951 000305826168",2017-11-23,"female","Brahman","breeding","38"
"285","5ab1af35f1699321580049c6","951 000305826175",2017-11-08,"male","Composite","growing","42"
"286","5ab0b445f1699322d00020ac","951 000305826197",2017-10-31,"male","Brahman","growing","30"
"287","5ab1af35f1699321580049aa","951 000305826199",2017-11-08,"male","Composite","growing","53"
"288","5ab1af35f1699321580049b3","951 000305826213",2017-11-15,"male","Composite","growing","54"
"289","5ac42194f169931cb0006f54","951 000305826222",1970-01-01,"male","Composite","growing","0"
"290","5ab0b445f1699322d00020ca","951 000305826246",2017-11-13,"male","Brahman","growing","34"
"291","5ab0b445f1699322d00020b5","951 000305826253",2017-11-07,"female","Brahman","breeding","37"
