"","_id","RFID","birthDate","sex","breed","category","birthWeight","stationname"
"81","5d9f9f66a00700002f0032d4","982 000167899650",2010-10-21,"female","BJ","breeding","0","Tremere"
"82","5d9f9f53a00700002f003296","982 000167906412",2006-11-13,"female","BJ","breeding","0","Tremere"
"83","5d9f9f6fa00700002f0032f6","982 000167906555",2012-10-08,"female","BJ","breeding","0","Tremere"
"84","5d9f9f70a00700002f0032f8","982 000167906575",2012-10-14,"female","BR","breeding","0","Tremere"
"85","5d9f9f65a00700002f0032d2","982 000167906854",2010-10-19,"female","BR","breeding","0","Tremere"
"86","5d9f9f66a00700002f0032d6","982 000167915843",2010-10-22,"female","BR","breeding","0","Tremere"
"87","5d9f9f63a00700002f0032cc","982 000167917630",2010-10-10,"female","BJ","breeding","0","Tremere"
"88","5d9f9f6ea00700002f0032f2","982 000167918471",2012-09-08,"female","BR","breeding","0","Tremere"
"89","5d9f9f72a00700002f0032ff","982 000167928682",2012-11-03,"female","BR","breeding","0","Tremere"
"90","5d9f9f65a00700002f0032d3","982 000167929112",2010-10-19,"female","BR","breeding","0","Tremere"
"91","5d9f9f69a00700002f0032e0","982 000167929243",2011-01-15,"female","BR","breeding","0","Tremere"
"92","5d9f9fa1a00700002f0033a3","982 000186092895",2012-11-18,"female","BR","breeding","0","Tremere"
"93","5d9f9fa1a00700002f0033a1","982 000186093168",2012-10-15,"female","BR","breeding","0","Tremere"
"94","5d9f9fa1a00700002f0033a0","982 000186097482",2012-11-20,"female","BR","breeding","0","Tremere"
"95","5d9f9fa0a00700002f00339e","982 123458795037",2012-10-19,"female","BR","breeding","0","Tremere"
"96","5d9f9f9fa00700002f00339a","982 123475155358",2009-10-15,"female","BR","breeding","0","Tremere"
"97","5d9f9fa1a00700002f00339f","982 123475155398",2012-10-15,"female","BR","breeding","0","Tremere"
"98","5d9f9f9aa00700002f00338a","982 123487738306",2013-01-01,"female","BJ","breeding","0","Tremere"
"99","5ee2fd9c9d2f00003c0075d0","982 123518924603",2016-10-08,"female","xxxxxx","breeding","0","Tremere"
"100","5ee2fd9a9d2f00003c0075cd","982 123518924607",2016-10-08,"female","xxxxxx","breeding","0","Tremere"
"101","5ee2fd979d2f00003c0075c7","982 123518924608",2016-10-02,"female","xxxxxx","breeding","0","Tremere"
"102","5ee2fd989d2f00003c0075c8","982 123518924612",2016-10-03,"female","xxxxxx","breeding","0","Tremere"
"103","5ee2fda89d2f00003c0075e4","982 123518924613",2016-10-28,"female","xxxxxx","breeding","0","Tremere"
"104","5ee2fdaa9d2f00003c0075e9","982 123518924615",2016-11-08,"female","xxxxxx","breeding","0","Tremere"
"105","5ee2fd999d2f00003c0075cb","982 123518924624",2016-10-05,"female","xxxxxx","breeding","0","Tremere"
"106","5ee2fd9e9d2f00003c0075d2","982 123518924633",2016-10-10,"female","xxxxxx","breeding","0","Tremere"
"107","5ee2fda69d2f00003c0075e0","982 123518924634",2016-10-26,"female","xxxxxx","breeding","0","Tremere"
"108","5ee2fd959d2f00003c0075c2","982 123518924635",2016-09-25,"female","xxxxxx","breeding","0","Tremere"
"109","5ee2fdad9d2f00003c0075ee","982 123518924637",2016-11-13,"female","xxxxxx","breeding","0","Tremere"
"110","5ee2fd999d2f00003c0075cc","982 123518924638",2016-10-07,"female","xxxxxx","breeding","0","Tremere"
"111","5ee2fd9b9d2f00003c0075cf","982 123518924643",2016-10-08,"female","xxxxxx","breeding","0","Tremere"
"112","5ee2fda29d2f00003c0075da","982 123518924644",2016-10-22,"female","xxxxxx","breeding","0","Tremere"
"113","5d9f9f81a00700002f003332","982 123518924750",2015-11-02,"female","TI","breeding","0","Tremere"
"114","5d9f9f82a00700002f003336","982 123518924754",2015-11-12,"female","BR","breeding","0","Tremere"
"115","5d9f9f80a00700002f003331","982 123518924767",2015-11-02,"female","BR","breeding","0","Tremere"
"116","5d9f9f7da00700002f003327","982 123518924795",2015-10-24,"female","BR","breeding","0","Tremere"
"117","5d9f9f7ba00700002f00331f","982 123518924866",2015-10-17,"female","BR","breeding","0","Tremere"
"118","5d9f9f7ba00700002f00331e","982 123518924867",2015-10-11,"female","BR","breeding","0","Tremere"
"119","5d9f9f83a00700002f003337","982 123518924868",2015-11-15,"female","BR","breeding","0","Tremere"
"120","5d9f9f7fa00700002f00332b","982 123518924872",2015-10-28,"female","BR","breeding","0","Tremere"
"121","5d9f9f7ea00700002f003329","982 123518924881",2015-10-27,"female","BJ","breeding","0","Tremere"
"122","5d9f9f82a00700002f003335","982 123518924883",2015-11-13,"female","BR","breeding","0","Tremere"
"123","5d9f9f7ca00700002f003323","982 123518924884",2015-10-21,"female","BR","breeding","0","Tremere"
"124","5d9f9f7da00700002f003326","982 123518924889",2015-10-23,"female","BJ","breeding","0","Tremere"
"125","5d9f9f7ba00700002f003320","982 123518924899",2015-10-17,"female","BJ","breeding","0","Tremere"
"126","5ee2fda99d2f00003c0075e6","982 123518924903",2016-10-31,"female","xxxxxx","breeding","0","Tremere"
"127","5ee2fda09d2f00003c0075d5","982 123518924906",2016-10-16,"female","xxxxxx","breeding","0","Tremere"
"128","5ee2fd969d2f00003c0075c5","982 123518924910",2016-09-30,"female","xxxxxx","breeding","0","Tremere"
"129","5ee2fda09d2f00003c0075d6","982 123518924912",2016-10-17,"female","xxxxxx","breeding","0","Tremere"
"130","5ee2fd959d2f00003c0075c3","982 123518924916",2016-09-30,"female","xxxxxx","breeding","0","Tremere"
"131","5ee2fd969d2f00003c0075c4","982 123518924922",2016-09-29,"female","xxxxxx","breeding","0","Tremere"
"132","5ee2fd9a9d2f00003c0075ce","982 123518924928",2016-10-08,"female","xxxxxx","breeding","0","Tremere"
"133","5d9f9f96a00700002f003378","982 123518924931",2016-11-01,"female","BR","breeding","0","Tremere"
"134","5ee2fd9f9d2f00003c0075d4","982 123518924932",2016-10-13,"female","xxxxxx","breeding","0","Tremere"
"135","5ee2fda69d2f00003c0075e1","982 123518924935",2016-10-26,"female","xxxxxx","breeding","0","Tremere"
"136","5d9f9f7da00700002f003324","982 123518924959",2015-10-22,"female","BJ","breeding","0","Tremere"
"137","5d9f9f7ca00700002f003321","982 123518924995",2015-10-18,"female","BR","breeding","0","Tremere"
"138","5d9f9f7fa00700002f00332c","982 123518924997",2015-10-30,"female","BJ","breeding","0","Tremere"
"139","5d9f9f83a00700002f003339","982 123518925027",2015-12-03,"female","BR","breeding","0","Tremere"
"140","5d9f9f82a00700002f003334","982 123518925028",2015-11-08,"female","BR","breeding","0","Tremere"
"141","5d9f9f81a00700002f003333","982 123518925031",2015-11-02,"female","SE","breeding","0","Tremere"
"142","5d9f9f83a00700002f003338","982 123518925039",2015-12-03,"female","BJ","breeding","0","Tremere"
"143","5d9f9f85a00700002f003340","982 123518925046",2015-12-20,"female","BR","breeding","0","Tremere"
"144","5d9f9f84a00700002f00333b","982 123518925047",2015-12-20,"female","BR","breeding","0","Tremere"
"145","5f62a3f46b3000000a0037ea","982 123518925058",2016-01-23,"female","xxxxxx","breeding","0","Tremere"
"146","5d9f9f72a00700002f0032fe","982 123518925065",2012-11-01,"female","BR","breeding","0","Tremere"
"147","5d9f9f67a00700002f0032d7","982 123518925067",2010-10-22,"female","BR","breeding","0","Tremere"
"148","5d9f9f64a00700002f0032cd","982 123518925070",2010-10-10,"female","BR","breeding","0","Tremere"
"149","5d9f9f85a00700002f00333e","982 123518925072",2015-12-23,"female","BR","breeding","0","Tremere"
"150","5d9f9f85a00700002f00333f","982 123518925074",2015-12-23,"female","BR","breeding","0","Tremere"
"151","5d9f9f5fa00700002f0032c0","982 123518925078",2009-10-24,"female","BR","breeding","0","Tremere"
"152","5d9f9f6ca00700002f0032eb","982 123518925083",2011-10-11,"female","BJ","breeding","0","Tremere"
"153","5d9f9f6da00700002f0032ed","982 123518925084",2011-10-20,"female","BR","breeding","0","Tremere"
"154","5d9f9f6da00700002f0032ef","982 123518925086",2011-10-30,"female","BR","breeding","0","Tremere"
"155","5d9f9f6ba00700002f0032e5","982 123518925087",2011-10-01,"female","BJ","breeding","0","Tremere"
"156","5d9f9f5ea00700002f0032bb","982 123518925090",2009-10-15,"female","BR","breeding","0","Tremere"
"157","5d9f9f6ba00700002f0032e6","982 123518925092",2011-10-01,"female","BJ","breeding","0","Tremere"
"158","5d9f9f5ea00700002f0032ba","982 123518925094",2009-10-13,"female","BR","breeding","0","Tremere"
"159","5d9f9f63a00700002f0032cb","982 123518925096",2010-10-07,"female","BJ","breeding","0","Tremere"
"160","5d9f9f61a00700002f0032c5","982 123518925097",2009-12-03,"female","BR","breeding","0","Tremere"
"161","5d9f9f6aa00700002f0032e4","982 123518925098",2011-09-25,"female","BR","breeding","0","Tremere"
"162","5d9f9f62a00700002f0032ca","982 123518925099",2010-10-05,"female","BR","breeding","0","Tremere"
"163","5d9f9f5da00700002f0032b9","982 123518925100",2009-10-11,"female","BJ","breeding","0","Tremere"
"164","5d9f9f58a00700002f0032a7","982 123518925126",2008-10-16,"female","BR","breeding","0","Tremere"
"165","5ee2fda79d2f00003c0075e3","982 123518925252",2016-10-28,"female","xxxxxx","breeding","0","Tremere"
"166","5ee2fd979d2f00003c0075c6","982 123518925256",2016-10-01,"female","xxxxxx","breeding","0","Tremere"
"167","5ee2fda39d2f00003c0075dc","982 123518925259",2016-10-24,"female","xxxxxx","breeding","0","Tremere"
"168","5ee2fdac9d2f00003c0075ec","982 123518925260",2016-11-12,"female","xxxxxx","breeding","0","Tremere"
"169","5ee2fdaa9d2f00003c0075e8","982 123518925284",2016-11-04,"female","xxxxxx","breeding","0","Tremere"
"170","5eec03e7240200007f006896","982 123518925355",2016-10-15,"female","xxxxxx","breeding","0","Tremere"
"171","5ee2fdac9d2f00003c0075ed","982 123518925375",2016-11-13,"female","xxxxxx","breeding","0","Tremere"
"172","5ee2fd9f9d2f00003c0075d3","982 123518925384",2016-10-12,"female","xxxxxx","breeding","0","Tremere"
"173","5ee2fda49d2f00003c0075dd","982 123518925393",2016-10-24,"female","xxxxxx","breeding","0","Tremere"
"174","5d9f9f4fa00700002f003286","982 123518925408",2004-10-24,"female","BR","breeding","0","Tremere"
"175","5d9f9f85a00700002f003341","982 123518925416",2015-12-23,"female","TI","breeding","0","Tremere"
"176","5d9f9f55a00700002f00329d","982 123518925434",2007-10-15,"female","BJ","breeding","0","Tremere"
"177","5d9f9f75a00700002f003309","982 123518925438",2013-10-18,"female","BR","breeding","0","Tremere"
"178","5d9f9f6ba00700002f0032e7","982 123518925444",2011-10-03,"female","BR","breeding","0","Tremere"
"179","5ee2fdaf9d2f00003c0075f3","982 123518925477",2016-12-25,"female","xxxxxx","breeding","0","Tremere"
"180","5ee2fdb59d2f00003c007607","982 123518925580",2016-11-15,"female","xxxxxx","breeding","0","Tremere"
"181","5ee2fdb59d2f00003c007606","982 123518925599",2016-10-15,"female","xxxxxx","breeding","0","Tremere"
"182","5d9f9fa2a00700002f0033a5","982 123518926242",2015-04-01,"female","BJ","breeding","0","Tremere"
"183","5d9f9f9fa00700002f003399","982 123518926244",2009-12-10,"female","BR","breeding","0","Tremere"
"184","5d9f9fa2a00700002f0033a6","982 123518926248",2015-02-01,"female","BJ","breeding","0","Tremere"
"185","5d9f9f97a00700002f00337e","982 123518926256",2010-01-13,"female","BJ","breeding","0","Tremere"
"186","5d9f9fa0a00700002f00339c","982 123518926257",2010-10-22,"female","BR","breeding","0","Tremere"
"187","5d9f9f9ca00700002f003391","982 123518926258",2014-02-16,"female","BJ","breeding","0","Tremere"
"188","5d9f9fa0a00700002f00339b","982 123518926260",2009-10-19,"female","BR","breeding","0","Tremere"
"189","5d9f9f99a00700002f003386","982 123518926263",2011-01-19,"female","BJ","breeding","0","Tremere"
"190","5d9f9f9ca00700002f003390","982 123518926266",2012-09-19,"female","BJ","breeding","0","Tremere"
"191","5d9f9f99a00700002f003385","982 123518926274",2011-01-19,"female","BJ","breeding","0","Tremere"
"192","5d9f9f98a00700002f003382","982 123518926279",2010-03-13,"female","BJ","breeding","0","Tremere"
"193","5f62a46e6b3000000a0037ef","982 123518926283",2014-02-14,"female","xxxxxx","breeding","0","Tremere"
"194","5d9f9f95a00700002f003376","982 123518926286",2006-07-12,"female","BJ","breeding","0","Tremere"
"195","5d9f9f9ca00700002f00338e","982 123518926290",2013-01-17,"female","BJ","breeding","0","Tremere"
"196","5d9f9f9da00700002f003394","982 123518926301",2005-11-04,"female","BR","breeding","0","Tremere"
"197","5d9f9f9ca00700002f00338f","982 123518926306",2012-09-17,"female","BJ","breeding","0","Tremere"
"198","5d9f9fa1a00700002f0033a2","982 123518926308",2012-11-07,"female","BR","breeding","0","Tremere"
"199","5d9f9f9ba00700002f00338b","982 123518926310",2013-03-18,"female","BJ","breeding","0","Tremere"
"200","5d9f9f99a00700002f003384","982 123518926320",2011-01-25,"female","BJ","breeding","0","Tremere"
"201","5f62a46e6b3000000a0037f0","982 123518926322",2013-01-01,"female","xxxxxx","breeding","0","Tremere"
"202","5d9f9f9ea00700002f003395","982 123518926324",2007-10-23,"female","BR","breeding","0","Tremere"
"203","5d9f9f9ea00700002f003396","982 123518926325",2007-10-15,"female","BR","breeding","0","Tremere"
"204","5d9f9f9ba00700002f00338d","982 123518926329",2012-11-14,"female","BJ","breeding","0","Tremere"
"205","5d9f9fa0a00700002f00339d","982 123518926331",2011-07-16,"female","BR","breeding","0","Tremere"
"206","5d9f9f9ea00700002f003397","982 123518926332",2004-10-15,"female","BR","breeding","0","Tremere"
"207","5ee2fdb09d2f00003c0075f6","982 123531903039",2016-10-15,"female","xxxxxx","breeding","0","Tremere"
"208","5ee2fdb19d2f00003c0075f8","982 123531903042",2016-10-15,"female","xxxxxx","breeding","0","Tremere"
"209","5ee2fdb19d2f00003c0075f9","982 123531903045",2016-11-15,"female","xxxxxx","breeding","0","Tremere"
"210","5ee2fdb09d2f00003c0075f4","982 123531903064",2016-10-15,"female","xxxxxx","breeding","0","Tremere"
"211","5ee2fdb29d2f00003c0075fc","982 123531903070",2016-11-15,"female","xxxxxx","breeding","0","Tremere"
"212","5ee2fdb29d2f00003c0075fa","982 123531903082",2016-10-15,"female","xxxxxx","breeding","0","Tremere"
"213","5ee2fdb59d2f00003c007605","982 123531903088",2016-10-15,"female","xxxxxx","breeding","0","Tremere"
"214","5ee2fdb49d2f00003c007602","982 123531903089",2016-10-15,"female","xxxxxx","breeding","0","Tremere"
"215","5ee2fdb49d2f00003c007603","982 123531903094",2016-10-15,"female","xxxxxx","breeding","0","Tremere"
"216","5ee2fdb49d2f00003c007601","982 123531903096",2016-12-15,"female","xxxxxx","breeding","0","Tremere"
"217","5ee2fdb59d2f00003c007604","982 123531903134",2017-01-15,"female","xxxxxx","breeding","0","Tremere"
"218","5ee2fda79d2f00003c0075e2","982 123531903137",2016-10-26,"female","xxxxxx","breeding","0","Tremere"
"219","5ee2fda19d2f00003c0075d7","982 123531903139",2016-10-18,"female","xxxxxx","breeding","0","Tremere"
"220","5ee2fd999d2f00003c0075ca","982 123531903142",2016-10-03,"female","xxxxxx","breeding","0","Tremere"
"221","5ee2fdae9d2f00003c0075f0","982 123531903143",2016-11-18,"female","xxxxxx","breeding","0","Tremere"
"222","5ee2fda99d2f00003c0075e7","982 123531903145",2016-10-31,"female","xxxxxx","breeding","0","Tremere"
"223","5ee2fda29d2f00003c0075d9","982 123531903149",2016-10-19,"female","xxxxxx","breeding","0","Tremere"
"224","5ee2fdaf9d2f00003c0075f2","982 123531903151",2016-11-24,"female","xxxxxx","breeding","0","Tremere"
"225","5ee2fda89d2f00003c0075e5","982 123531903154",2016-10-30,"female","xxxxxx","breeding","0","Tremere"
"226","5ee2fd9e9d2f00003c0075d1","982 123531903159",2016-10-12,"female","xxxxxx","breeding","0","Tremere"
"227","5ee2fdab9d2f00003c0075ea","982 123531903161",2016-11-08,"female","xxxxxx","breeding","0","Tremere"
"228","5ee2fda59d2f00003c0075df","982 123531903164",2016-10-24,"female","xxxxxx","breeding","0","Tremere"
"229","5ee2fdaf9d2f00003c0075f1","982 123531903168",2016-11-19,"female","xxxxxx","breeding","0","Tremere"
"230","5ee2fda59d2f00003c0075de","982 123531903171",2016-10-24,"female","xxxxxx","breeding","0","Tremere"
"231","5ee2fd989d2f00003c0075c9","982 123531903173",2016-10-03,"female","xxxxxx","breeding","0","Tremere"
"232","5ee2fdab9d2f00003c0075eb","982 123531903174",2016-11-09,"female","xxxxxx","breeding","0","Tremere"
"233","5eec03e7240200007f006895","982 123531903175",2016-10-16,"female","xxxxxx","breeding","0","Tremere"
"234","5ee2fdad9d2f00003c0075ef","982 123531903183",2016-11-15,"female","xxxxxx","breeding","0","Tremere"
"235","5ee2fda39d2f00003c0075db","982 123531903186",2016-10-21,"female","xxxxxx","breeding","0","Tremere"
"236","5ee2fdb39d2f00003c0075fe","982 123531903192",2016-10-15,"female","xxxxxx","breeding","0","Tremere"
"237","5ee2fdb19d2f00003c0075f7","982 123531903195",2016-10-15,"female","xxxxxx","breeding","0","Tremere"
"238","5ee2fdb39d2f00003c007600","982 123531903196",2016-10-15,"female","xxxxxx","breeding","0","Tremere"
"239","5ee2fdb39d2f00003c0075ff","982 123531903204",2016-10-15,"female","xxxxxx","breeding","0","Tremere"
"240","5ee2fdb09d2f00003c0075f5","982 123531903209",2016-10-15,"female","xxxxxx","breeding","0","Tremere"
"241","5ee2fdb29d2f00003c0075fb","982 123531903211",2016-11-15,"female","xxxxxx","breeding","0","Tremere"
"242","5ee2fdb29d2f00003c0075fd","982 123531903233",2016-10-15,"female","xxxxxx","breeding","0","Tremere"
"243","5d9f9f8da00700002f003359","982 123531903453",2017-10-11,"female","BR","breeding","0","Tremere"
"244","5d9f9f8fa00700002f003361","982 123531903479",2017-10-18,"female","BJ","breeding","0","Tremere"
"245","5d9f9f8da00700002f00335c","982 123531903481",2017-10-15,"female","BR","breeding","0","Tremere"
"246","5d9f9f8ba00700002f003352","982 123531903537",2017-10-08,"female","BR","breeding","0","Tremere"
"247","5d9f9f93a00700002f003370","982 123531903553",2017-11-23,"female","BJ","breeding","0","Tremere"
"248","5d9f9f8ba00700002f003353","982 123531903587",2017-10-07,"female","BR","breeding","0","Tremere"
"249","5d9f9f89a00700002f00334e","982 123531903605",2017-10-02,"female","BR","breeding","0","Tremere"
"250","5d9f9f8ba00700002f003354","982 123531903608",2017-10-09,"female","SE","breeding","0","Tremere"
"251","5d9f9f88a00700002f00334b","982 123531903611",2017-09-30,"female","SE","breeding","0","Tremere"
"252","5d9f9f87a00700002f003346","982 123531903637",2017-08-28,"female","BJ","breeding","0","Tremere"
"253","5d9f9f8ca00700002f003356","982 123531903640",2017-10-08,"female","BJ","breeding","0","Tremere"
"254","5d9f9f87a00700002f003345","982 123531903642",2017-09-25,"female","BR","breeding","0","Tremere"
"255","5d9f9f88a00700002f003349","982 123531903647",2017-09-28,"female","BJ","breeding","0","Tremere"
"256","5d9f9f8ba00700002f003355","982 123531903650",2017-10-08,"female","BR","breeding","0","Tremere"
"257","5d9f9f94a00700002f003373","982 123531903651",2017-10-04,"female","BR","breeding","0","Tremere"
"258","5d9f9f92a00700002f00336b","982 123531903654",2017-11-10,"female","BR","breeding","0","Tremere"
"259","5d9f9f90a00700002f003364","982 123531903656",2017-10-21,"female","BR","breeding","0","Tremere"
"260","5d9f9f91a00700002f003369","982 123531903659",2017-11-05,"female","BR","breeding","0","Tremere"
"261","5d9f9f8ea00700002f00335e","982 123531903660",2017-10-17,"female","BR","breeding","0","Tremere"
