"","_id","RFID","birthDate","sex","breed","category","birthWeight"
"87","5e4dc1367e180000180065dc","900 081000633222",1970-01-01,"female","British","breeding","0"
"88","5e4dc1327e180000180065c6","900 081000633235",1970-01-01,"female","British","breeding","0"
"89","5e3b5854d6490000110024a2","900 081000633244",1970-01-01,"female","British","breeding","0"
"90","5e4dbf7f7e1800001800658a","900 081000633247",1970-01-01,"female","British","breeding","0"
"91","5e6057a6e26f000056006ddc","900 081000633251",1970-01-01,"female","British","breeding","0"
"92","5e4dbf7e7e18000018006585","900 081000633257",1970-01-01,"female","British","breeding","0"
"93","5e6057a5e26f000056006dd6","900 081000633260",1970-01-01,"female","British","breeding","0"
"94","5e4dc1397e180000180065eb","900 081000637564",1970-01-01,"female","British","breeding","0"
"95","5e4dc12b7e180000180065a1","900 081000637565",1970-01-01,"female","British","breeding","0"
"96","5e4dc12c7e180000180065a4","900 081000637566",1970-01-01,"female","British","breeding","0"
"97","5e4dc1327e180000180065c3","900 081000637567",1970-01-01,"female","British","breeding","0"
"98","5e4dc13b7e180000180065f4","900 081000637569",1970-01-01,"female","British","breeding","0"
"99","5e3b5854d6490000110024a3","900 081000637570",1970-01-01,"female","British","breeding","0"
"100","5e3b5855d6490000110024a4","900 081000637572",1970-01-01,"female","British","breeding","0"
"101","5e3b5855d6490000110024a5","900 081000637573",1970-01-01,"female","British","breeding","0"
"102","5e4dc12d7e180000180065a8","900 081000637574",1970-01-01,"female","British","breeding","0"
"103","5e6057a1e26f000056006dab","900 081000637575",1970-01-01,"female","British","breeding","0"
"104","5e6057a9e26f000056006dfe","900 081000637577",1970-01-01,"female","British","breeding","0"
"105","5e4dc12c7e180000180065a6","900 081000637578",1970-01-01,"female","British","breeding","0"
"106","5e4dc1337e180000180065c9","900 081000637579",1970-01-01,"female","British","breeding","0"
"107","5e4dc13d7e180000180065fd","900 081000637580",1970-01-01,"female","British","breeding","0"
"108","5e4dc1307e180000180065b8","900 081000637581",1970-01-01,"female","British","breeding","0"
"109","5e4dc13c7e180000180065fc","900 081000637583",1970-01-01,"female","British","breeding","0"
"110","5e6057abe26f000056006e11","900 081000637584",1970-01-01,"female","British","breeding","0"
"111","5e4dc13c7e180000180065fb","900 081000637585",1970-01-01,"female","British","breeding","0"
"112","5e3b5855d6490000110024a6","900 081000637586",1970-01-01,"female","British","breeding","0"
"113","5e6057a6e26f000056006dde","900 081000637587",1970-01-01,"female","British","breeding","0"
"114","5e4dc12b7e180000180065a2","900 081000637590",1970-01-01,"female","British","breeding","0"
"115","5e6057a1e26f000056006da9","900 081000637591",1970-01-01,"female","British","breeding","0"
"116","5e4dc12d7e180000180065aa","900 081000637592",1970-01-01,"female","British","breeding","0"
"117","5e4dbf7c7e1800001800657b","900 081000637593",1970-01-01,"female","British","breeding","0"
"118","5e3b5856d6490000110024a7","900 081000637594",1970-01-01,"female","British","breeding","0"
"119","5e7939d0e40b0000230003a3","900 081000637595",1970-01-01,"male","xxxxxx","breeding","0"
"120","5e4dc12f7e180000180065b7","900 081000637596",1970-01-01,"female","British","breeding","0"
"121","5e6057aae26f000056006e04","900 081000637597",1970-01-01,"female","British","breeding","0"
"122","5e6057abe26f000056006e0c","900 081000637598",1970-01-01,"female","British","breeding","0"
"123","5e4dbf7e7e18000018006586","900 081000637599",1970-01-01,"female","British","breeding","0"
"124","5e4dc12d7e180000180065ac","900 081000637600",1970-01-01,"female","British","breeding","0"
"125","5e4dc1307e180000180065bd","900 081000637601",1970-01-01,"female","British","breeding","0"
"126","5e3b5856d6490000110024a8","900 081000637602",1970-01-01,"female","British","breeding","0"
"127","5e6057abe26f000056006e0e","900 081000637604",1970-01-01,"female","British","breeding","0"
"128","5e4dc1367e180000180065da","900 081000637605",1970-01-01,"female","British","breeding","0"
"129","5e6057a2e26f000056006db4","900 081000637606",1970-01-01,"female","British","breeding","0"
"130","5e4dc1307e180000180065ba","900 081000637607",1970-01-01,"female","British","breeding","0"
"131","5e6057aae26f000056006e09","900 081000637608",1970-01-01,"female","British","breeding","0"
"132","5e4dc1347e180000180065ce","900 081000637609",1970-01-01,"female","British","breeding","0"
"133","5e4dc12b7e1800001800659f","900 081000637611",1970-01-01,"female","British","breeding","0"
"134","63f3367f1743003b6e081b52","900 081000653832",1970-01-01,"xxxxxx","xxxxxx","xxxxxx","0"
"135","5d9f9f5ba00700002f0032b0","900 093000058988",2008-11-07,"female","BR","breeding","0"
"136","5d9f9f5aa00700002f0032ac","900 093000058991",2008-10-24,"female","BR","breeding","0"
"137","5d9f9f6ea00700002f0032f0","900 093000058992",2012-08-30,"female","BR","breeding","0"
"138","5d9f9f83a00700002f00333a","900 093000059211",2015-12-16,"female","BR","breeding","0"
"139","5d9f9f76a00700002f00330d","900 093000059528",2014-10-10,"female","BR","breeding","0"
"140","5d9f9f60a00700002f0032c2","900 093000060105",2009-11-03,"female","BR","breeding","0"
"141","5d9f9f55a00700002f00329c","900 093000060138",2007-10-06,"female","BR","breeding","0"
"142","5d9f9f5ca00700002f0032b4","900 093000060210",2008-11-21,"female","BR","breeding","0"
"143","5d9f9f50a00700002f00328b","900 093000060237",2006-10-15,"female","BR","breeding","0"
"144","5d9f9f5fa00700002f0032bf","900 093000060787",2009-10-23,"female","BR","breeding","0"
"145","5d9f9f56a00700002f00329f","900 093000060823",2007-10-17,"female","BR","breeding","0"
"146","5d9f9f5ca00700002f0032b3","900 093000060886",2008-11-17,"female","BR","breeding","0"
"147","5d9f9f75a00700002f00330b","900 093000066582",2014-10-02,"female","BR","breeding","0"
"148","5d9f9f79a00700002f003317","900 093000066881",2014-11-08,"female","BR","breeding","0"
"149","5d9f9f5fa00700002f0032be","900 093000066981",2009-10-21,"female","BR","breeding","0"
"150","5d9f9f59a00700002f0032ab","900 093000068514",2008-10-24,"female","BR","breeding","0"
"151","5d9f9f4fa00700002f003288","900 093000076729",2006-09-27,"female","BJ","breeding","0"
"152","5d9f9f78a00700002f003314","900 093000081249",2014-11-04,"female","BJ","breeding","0"
"153","5d9f9f71a00700002f0032fd","900 093000081356",2012-10-26,"female","BR","breeding","0"
"154","5d9f9f77a00700002f003310","900 093000081720",2014-10-19,"female","BR","breeding","0"
"155","5d9f9f58a00700002f0032a6","900 093000081758",2008-10-13,"female","BJ","breeding","0"
"156","5d9f9f78a00700002f003315","900 093000081901",2014-11-05,"female","BJ","breeding","0"
"157","5d9f9f65a00700002f0032d1","900 093000082935",2010-10-15,"female","BR","breeding","0"
"158","5d9f9f7aa00700002f00331a","900 093000085073",2014-11-18,"female","BJ","breeding","0"
"159","5d9f9f61a00700002f0032c7","900 093000090584",2009-11-14,"female","BJ","breeding","0"
"160","5d9f9f9ea00700002f003398","900 093000090615",2008-10-08,"female","BR","breeding","0"
"161","5d9f9f59a00700002f0032aa","900 093000097685",2008-10-24,"female","BR","breeding","0"
"162","5d9f9f5ea00700002f0032bc","900 093000097767",2009-10-15,"female","BR","breeding","0"
"163","5d9f9f5ca00700002f0032b5","900 093000097933",2009-09-29,"female","BJ","breeding","0"
"164","5d9f9f61a00700002f0032c4","900 093000098365",2009-12-01,"female","BR","breeding","0"
"165","5d9f9f5aa00700002f0032ad","900 093000099007",2008-10-27,"female","BR","breeding","0"
"166","5d9f9f76a00700002f00330e","900 093000099109",2014-10-14,"female","BR","breeding","0"
"167","5d9f9f76a00700002f00330c","900 093000099132",2014-10-04,"female","BR","breeding","0"
"168","5b8752f920ba521ee4006c2a","900 093000455673",1970-01-01,"female","Santa","breeding","0"
"169","5b8752f920ba521ee4006c23","900 093000456299",1970-01-01,"female","Santa","breeding","0"
"170","5b8e1a7220ba5246c8005b33","900 093000467957",1970-01-01,"female","Santa","breeding","0"
"171","5d4cfc9f313000000000808f","900 093000472598",1970-01-01,"female","xxxxxx","breeding","0"
"172","5b8e1a7220ba5246c8005b31","900 093000472875",1970-01-01,"female","Santa","breeding","0"
"173","5b8e1a7220ba5246c8005b26","900 093000473540",1970-01-01,"female","Santa","breeding","0"
"174","5b8e1a7220ba5246c8005b38","900 093000496551",1970-01-01,"female","Santa","breeding","0"
"175","5b8e1a7220ba5246c8005b39","900 093000496557",1970-01-01,"female","Santa","breeding","0"
"176","5b8e1a7220ba5246c8005b40","900 093000496739",1970-01-01,"female","Santa","breeding","0"
"177","5b8752f920ba521ee4006c32","900 093000497026",1970-01-01,"female","Santa","breeding","0"
"178","608a437c363000009300461e","900 093000693864",1970-01-01,"xxxxxx","xxxxxx","growing","0"
"179","608a437d3630000093004625","900 093000699232",1970-01-01,"xxxxxx","xxxxxx","growing","0"
"180","608a437b3630000093004618","900 093000699299",1970-01-01,"xxxxxx","xxxxxx","growing","0"
"181","608a43783630000093004607","900 093000735625",1970-01-01,"xxxxxx","xxxxxx","growing","0"
"182","608a437a3630000093004615","900 093000736127",1970-01-01,"xxxxxx","xxxxxx","growing","0"
"183","608a43793630000093004608","900 093000738210",1970-01-01,"xxxxxx","xxxxxx","growing","0"
"184","609b2c78082c000002000d38","900 093000749788",1970-01-01,"male","Organic","growing","0"
"185","608a437b3630000093004619","900 093000750980",1970-01-01,"xxxxxx","xxxxxx","growing","0"
"186","5b4e9dadf1699328380051fc","900 093000801856",1970-01-01,"xxxxxx","xxxxxx","growing","0"
"187","5b4e9dadf1699328380051fd","900 093000816667",1970-01-01,"xxxxxx","xxxxxx","growing","0"
"188","5b4e9dadf1699328380051fe","900 093000817634",1970-01-01,"xxxxxx","xxxxxx","growing","0"
"189","5b4e9dadf1699328380051ff","900 093000817809",1970-01-01,"xxxxxx","xxxxxx","growing","0"
"190","5b4e9dadf169932838005200","900 093000825499",1970-01-01,"xxxxxx","xxxxxx","growing","0"
"191","5b8e1a7220ba5246c8005b2b","900 093000860907",1970-01-01,"female","Santa","breeding","0"
"192","5b8e1a7220ba5246c8005b2a","900 093000861067",1970-01-01,"female","Santa","breeding","0"
"193","5b8752f920ba521ee4006c2f","900 093000861077",1970-01-01,"female","Santa","breeding","0"
"194","5b8e1a7220ba5246c8005b41","900 093000861576",1970-01-01,"female","Santa","breeding","0"
"195","5b8e1a7220ba5246c8005b43","900 093000861662",1970-01-01,"female","Santa","breeding","0"
"196","5b8e1a7220ba5246c8005b20","900 093000861927",1970-01-01,"female","Santa","breeding","0"
"197","5b8e1a7220ba5246c8005b3e","900 093000862033",1970-01-01,"female","Santa","breeding","0"
"198","5d4cfca431300000000080aa","900 093000862055",1970-01-01,"female","xxxxxx","breeding","0"
"199","5b8752f920ba521ee4006c33","900 093000862103",1970-01-01,"female","Santa","breeding","0"
"200","5d4cfc9c3130000000008080","900 093000862467",1970-01-01,"female","xxxxxx","breeding","0"
"201","5b8752f920ba521ee4006c3e","900 093000862468",1970-01-01,"female","Santa","breeding","0"
"202","5b8752f920ba521ee4006c29","900 093000871909",1970-01-01,"female","Santa","breeding","0"
"203","5d4cfc9f313000000000808c","900 093000872209",1970-01-01,"female","xxxxxx","breeding","0"
"204","5d4cfc9a3130000000008070","900 093000872594",1970-01-01,"female","xxxxxx","breeding","0"
"205","5b8752f920ba521ee4006c34","900 093000872951",1970-01-01,"female","Santa","breeding","0"
"206","5d4cfc96313000000000805d","900 093000872965",1970-01-01,"female","xxxxxx","breeding","0"
"207","5b8752f920ba521ee4006c27","900 093000886252",1970-01-01,"female","Santa","breeding","0"
"208","5b8e1a7220ba5246c8005b2c","900 093000908625",1970-01-01,"female","Santa","breeding","0"
"209","5b8e1a7220ba5246c8005b30","900 093000908688",1970-01-01,"female","Santa","breeding","0"
"210","5b8e1a7220ba5246c8005b3f","900 093000908815",1970-01-01,"female","Santa","breeding","0"
"211","5b8e1a7220ba5246c8005b28","900 093000908891",1970-01-01,"female","Santa","breeding","0"
"212","5b8752f920ba521ee4006c30","900 093000908920",1970-01-01,"female","Santa","breeding","0"
"213","5b8752f920ba521ee4006c2b","900 093000908975",1970-01-01,"female","Santa","breeding","0"
"214","5b8e1a7220ba5246c8005b25","900 093000909015",1970-01-01,"female","Santa","breeding","0"
"215","5d4cfc9c313000000000807f","900 093000909071",1970-01-01,"female","xxxxxx","breeding","0"
"216","5b8e1a7220ba5246c8005b24","900 093000909155",1970-01-01,"female","Santa","breeding","0"
"217","5b8752f920ba521ee4006c25","900 093000909176",1970-01-01,"female","xxxxxx","breeding","0"
"218","5b8752f920ba521ee4006c24","900 093000909549",1970-01-01,"female","Santa","breeding","0"
"219","5b8752f920ba521ee4006c2d","900 093000909772",1970-01-01,"female","Santa","breeding","0"
"220","5b8752f920ba521ee4006c28","900 093000909838",1970-01-01,"female","Santa","breeding","0"
"221","5b8752f920ba521ee4006c41","900 093000909972",1970-01-01,"female","Santa","breeding","0"
"222","5b8e1a7220ba5246c8005b3a","900 093000910080",1970-01-01,"female","Santa","breeding","0"
"223","5b8752f920ba521ee4006c31","900 093000911804",1970-01-01,"female","Santa","breeding","0"
"224","5b8752f920ba521ee4006c40","900 093000911887",1970-01-01,"female","Santa","breeding","0"
"225","5b8752f920ba521ee4006c2e","900 093000911970",1970-01-01,"female","Santa","breeding","0"
"226","5b8752f920ba521ee4006c35","900 093000911986",1970-01-01,"female","Santa","breeding","0"
"227","5b8752f920ba521ee4006c3c","900 093000912112",1970-01-01,"female","Santa","breeding","0"
"228","5b8e1a7220ba5246c8005b21","900 093000912259",1970-01-01,"female","Santa","breeding","0"
"229","5b8e1a7220ba5246c8005b36","900 093000912307",1970-01-01,"female","Santa","breeding","0"
"230","5b8e1a7220ba5246c8005b45","900 093000912354",1970-01-01,"female","Santa","breeding","0"
"231","5b8752f920ba521ee4006c3f","900 093000921624",1970-01-01,"female","Santa","breeding","0"
"232","5b8752f920ba521ee4006c3d","900 093000922010",1970-01-01,"female","Santa","breeding","0"
"233","5b8e1a7220ba5246c8005b3c","900 093000922015",1970-01-01,"female","Santa","breeding","0"
"234","5b8752f920ba521ee4006c26","900 093000922095",1970-01-01,"female","Santa","breeding","0"
"235","5b8752f920ba521ee4006c36","900 093000922176",1970-01-01,"female","Santa","breeding","0"
"236","5b8752f920ba521ee4006c38","900 093000922705",1970-01-01,"female","Santa","breeding","0"
"237","5d01a7e60d464114be004793","900 093000931864",1970-01-01,"female","xxxxxx","growing","0"
"238","5d3e77469c700000c5006e99","900 093000937232",1970-01-01,"female","xxxxxx","growing","0"
"239","5d3e77459c700000c5006e95","900 093000938695",1970-01-01,"female","xxxxxx","growing","0"
"240","5d01a7e70d464114be004796","900 093000963551",1970-01-01,"female","xxxxxx","growing","0"
"241","5d01a7e60d464114be004792","900 093000966047",1970-01-01,"female","xxxxxx","growing","0"
"242","5d01a7e70d464114be004797","900 093000978822",1970-01-01,"female","xxxxxx","growing","0"
"243","5d01a7e60d464114be004795","900 093000981826",1970-01-01,"female","xxxxxx","growing","0"
"244","5d3e77459c700000c5006e96","900 093000982067",1970-01-01,"female","xxxxxx","growing","0"
"245","5d3e77469c700000c5006e9a","900 093000982906",1970-01-01,"female","xxxxxx","growing","0"
"246","5d01a7e70d464114be004798","900 093000983122",1970-01-01,"female","xxxxxx","growing","0"
"247","5d01a7e70d464114be00479a","900 093000983427",1970-01-01,"female","xxxxxx","growing","0"
"248","5d01a7e60d464114be004794","900 093000983444",1970-01-01,"female","xxxxxx","growing","0"
"249","5d3e77459c700000c5006e98","900 093000983548",1970-01-01,"female","xxxxxx","growing","0"
"250","5d3e77449c700000c5006e92","900 093000986644",1970-01-01,"female","xxxxxx","growing","0"
"251","5d3e77459c700000c5006e97","900 093000992329",1970-01-01,"female","xxxxxx","growing","0"
"252","5d3e77459c700000c5006e94","900 093000994860",1970-01-01,"female","xxxxxx","growing","0"
"253","5d4cfca531300000000080ac","900 093001056563",1970-01-01,"female","xxxxxx","breeding","0"
"254","5d4cfca331300000000080a5","900 093001056894",1970-01-01,"female","xxxxxx","breeding","0"
"255","5d4cfc9e3130000000008086","900 093001057001",1970-01-01,"female","xxxxxx","breeding","0"
"256","5d4cfc943130000000008055","900 093001057301",1970-01-01,"female","xxxxxx","breeding","0"
"257","5d4cfca1313000000000809a","900 093001083684",1970-01-01,"female","xxxxxx","breeding","0"
"258","5d4cfca03130000000008095","900 093001089988",1970-01-01,"female","xxxxxx","breeding","0"
"259","5d4cfc9a3130000000008072","900 093001092605",1970-01-01,"female","xxxxxx","breeding","0"
"260","5d4cfca2313000000000809f","900 093001092819",1970-01-01,"female","xxxxxx","breeding","0"
"261","5d4cfc943130000000008054","900 093001093185",1970-01-01,"female","xxxxxx","breeding","0"
"262","5d4cfc9f3130000000008090","900 093001099497",1970-01-01,"female","xxxxxx","breeding","0"
"263","5d4cfc9d3130000000008082","900 093001099766",1970-01-01,"female","xxxxxx","breeding","0"
"264","5d4cfc9c313000000000807c","900 093001100124",1970-01-01,"female","xxxxxx","breeding","0"
"265","5d4cfc95313000000000805a","900 093001108603",1970-01-01,"female","xxxxxx","breeding","0"
"266","5d4cfca431300000000080a9","900 093001110274",1970-01-01,"female","xxxxxx","breeding","0"
"267","5d4cfc943130000000008056","900 093001110678",1970-01-01,"female","xxxxxx","breeding","0"
"268","5d4cfca431300000000080a8","900 093001111071",1970-01-01,"female","xxxxxx","breeding","0"
"269","5d4cfca2313000000000809e","900 093001111141",1970-01-01,"female","xxxxxx","breeding","0"
"270","5d4cfc943130000000008053","900 093001111152",1970-01-01,"female","xxxxxx","breeding","0"
"271","5d4cfca2313000000000809c","900 093001115981",1970-01-01,"female","xxxxxx","breeding","0"
"272","5d4cfc933130000000008051","900 093001116231",1970-01-01,"female","xxxxxx","breeding","0"
"273","5d4cfca331300000000080a3","900 093001117349",1970-01-01,"female","xxxxxx","breeding","0"
"274","5d4cfc943130000000008057","900 093001118628",1970-01-01,"female","xxxxxx","breeding","0"
"275","5d4cfc973130000000008066","900 093001118756",1970-01-01,"female","xxxxxx","breeding","0"
"276","5d4cfc9c313000000000807e","900 093001119420",1970-01-01,"female","xxxxxx","breeding","0"
"277","5d4cfc99313000000000806b","900 093001120125",1970-01-01,"female","xxxxxx","breeding","0"
"278","5d4cfc9d3130000000008085","900 093001120236",1970-01-01,"female","xxxxxx","breeding","0"
"279","5d4cfc953130000000008059","900 093001120240",1970-01-01,"female","xxxxxx","breeding","0"
"280","5d4cfc973130000000008064","900 093001120391",1970-01-01,"female","xxxxxx","breeding","0"
"281","5d4cfc9a3130000000008075","900 093001120394",1970-01-01,"female","xxxxxx","breeding","0"
"282","5d4cfc973130000000008063","900 093001120442",1970-01-01,"female","xxxxxx","breeding","0"
"283","5d4cfca2313000000000809d","900 093001129826",1970-01-01,"female","xxxxxx","breeding","0"
"284","5d4cfc943130000000008052","900 093001130557",1970-01-01,"female","xxxxxx","breeding","0"
"285","5d4cfc9f313000000000808d","900 093001130696",1970-01-01,"female","xxxxxx","breeding","0"
"286","5d4cfc96313000000000805e","900 093001130832",1970-01-01,"female","xxxxxx","breeding","0"
"287","5d4cfc99313000000000806e","900 093001130889",1970-01-01,"female","xxxxxx","breeding","0"
"288","5d4cfca03130000000008091","900 093001130946",1970-01-01,"female","xxxxxx","breeding","0"
"289","5d4cfc9a3130000000008073","900 093001131492",1970-01-01,"female","xxxxxx","breeding","0"
"290","5d4cfc963130000000008061","900 093001132001",1970-01-01,"female","xxxxxx","breeding","0"
